0769	1076	मानसस्नान	--	--	Paper	DN	5.8"x4.1"	4.5"x2.5"	7	15	3	--	Good	--	--
0770	174	मंगलगौरीपूजा	--	--	Paper	DN	6.2"x4"	4.2"x2"	8	16	11	महादेव फनसरकर	Good	shaka 1799	shaka 1799
0771	721	मंगलगौरीव्रत	--	--	Paper	DN	5.9"x4.1"	4"x2.9"	11	15	10	--	Good	--	--
0772	1089	मंगलगौरीव्रतो«;पनविधि	--	--	Paper	DN	8.8"x5.8"	7.2"x4.3"	12	24	4	नरसिंह भट्ट	Poor	--	--
0773	1366	मणिपरीक्षा	--	--	Paper	DN	11.2"x5.2"	8.2"x3.8"	13	42	2	--	Good	--	--
0774	305	मन्त्रकोश	आशादित्य त्रिपाठी	--	Paper	DN	10.5"x4.8"	8.8"x3"	10	35	187	सुखानंद द्विवेदी	Good	V.S. 1771	V.S. 1771
0775	423	मत्स्यपुराणम्	--	--	Paper	DN	13.5"x6.2"	10.5"x4.3"	12	42	462	--	Good	--	--
0776	124	मत्स्यपुराणम्	--	--	Paper	DN	11.2"x5.2"	9"x3"	10	33	२३५+१७९+१५९=५७३	--	Good	--	--
0777	1380	नलोपाख्यान	--	--	Paper	DN	9.9"x6.2"	8.4"x4.5"	12	26	38	--	Fair	--	--
0778	1092	नानादानमन्त्राः	--	--	Paper	DN	8.3"x4.1"	7"x3"	10	28	4	--	Good	--	--
0779	326	नरसिंहपुराणम्	--	--	Paper	DN	11.5"x5.2"	8.7"x3.2"	10	35	163	--	Good	--	--
0780	1292	नवचण्डी	--	--	Paper	DN	8"x4"	7"x2.6"	11	42	3	--	Good	--	--
0781	1386	नवग्रहक्रम	--	--	Paper	DN	7.8"x3.8"	6.7"x2.7"	9	31	2	--	Fair	--	--
0782	1387	नवग्रहस्थापनक्रम	--	--	Paper	DN	7.9"x4"	6.7"x2.9"	11	31	2	--	Good	--	--
0783	694	नवरात्रपूजाविधि	--	--	Paper	DN	6.2"x4.7"	5"x3.4"	12	22	15	बालकृष्ण कानेटकर	Fair	--	--
0784	603	नीलोद्वाहविधि	--	--	Paper	DN	9.6"x4.5"	8.1"x3.2"	11	36	11	--	Good	--	--
0785	116	निर्झरणव्रतकथा	--	--	Paper	DN	9.5"x4.2"	7.5"x3.3"	12	32	3	--	Good	V.S. 1756	V.S. 1756
0786	1406	पद्मपुराण-पद्यानि	--	--	Paper	DN	9.6"x3"	8.1"x2"	8	32	8	--	Good	--	--
0787	1103	अ पलिशान्ति, ब संप्रोक्षणविधि	--	--	Paper	DN	8.3"x4.1"	6.8"x2.5"	13	42	3	--	Good	--	--
0788	1412	पञ्चाशद्वर्णसंचय	--	--	Paper	DN	8"x4"	6.5"x2.8"	10	32	3	--	Good	--	--
0789	1194	अ पार्थिवलिंगपूजा, ब तुलसीविवाहधात्रीविधान	--	--	Paper	DN	6.9"x3.9"	5.6"x3.5"	14	10	5	आत्माराम जडिय	Good	shaka 1777	shaka 1777
0790	828	पार्वत्यपराधक्षमापनव्रत	--	--	Paper	DN	9"x4.2"	8.5"x3.5"	13	30	10	--	Fair	V.S. 1560	V.S. 1560
0791	1114	पिशाचोध्द्धारणविधि	--	--	Paper	DN	8.2"x4"	6.8"x2.8"	14	40	2	--	Good	--	--
0792	714	पिठोरीव्रत	--	--	Paper	DN	8.4"x3.9"	7.3"x3.2"	15	44	2	घनश्याम	Good	--	--
0793	1115	प्रबोधोत्सवपूजा	--	--	Paper	DN	8.3"x4.1"	7.5"x3.5"	11	24	1	--	Fair	--	--
0794	1118	प्रातः कृत्य	--	--	Paper	DN	6.8"x3.8"	5.4"x2.2"	5	18	2	--	Good	--	--
0795	1420	प्रतिमोद्धारण	--	--	Paper	DN	6.5"x4.3"	4.7"x3.3"	9	16	2	--	Good	--	--
0796	755	प्रयागमाहात्म्य	--	--	Paper	DN	11"x4"	10"x2.5"	11	44	23	--	Poor	--	--
0797	1424	पूजाविधि	--	--	Paper	DN	8.4"x4.1"	7.4"x3"	9	24	2	--	Good	--	--
0798	1425	पूजाविधि	--	--	Paper	DN	8.4"x4"	6.5"x2.8"	12	36	1	--	Good	--	--
0799	1426	पूजाविधि	--	--	Paper	DN	6"x4.1"	5"x3"	10	20	6	--	Good	--	--
0800	1494	पुराणग्रन्थ	--	--	Paper	DN	11.2"x3.5"	9.5"x2.5"	13	58	3	--	Good	--	--
0801	1126a	पुराणश्रवणविधि	--	--	Paper	DN	8.1"x4.2"	7.3"x3.7"	15	40	1	--	Good	--	--
0802	1430	पूर्णिमाव्रतविधि	--	--	Paper	DN	9.2"x4.4"	8.2"x3.3"	14	40	32	--	Good	--	--
0803	226	पुरूषोत्तममासमाहात्म्य	--	--	Paper	DN	11"x5"	9.2"x3.2"	9	26	95	--	Poor	--	--
0804	1437+1548	राजवल्लभ	--	--	Paper	DN	9.7"x5.2"	8"x3.8"	11	36	33	घनश्याम	Good	--	--
0805	1455	अ रामभद्रध्यान, ब सन्ध्याविधि	--	--	Paper	DN	4.9"x3.9"	3.4"x2"	6	14	16	--	Good	--	--
0806	1439	रामार्चनचन्द्रिका	--	--	Paper	DN	10.5"x4.6"	8.7"x3.5"	10	32	20	--	Good	--	--
0807	1442	रामषडक्षरीमन्त्रजपविधि	--	--	Paper	DN	6.3"x4.9"	4.4"x3.9"	11	18	1	--	Good	--	--
0808	139	रामायणसार	अग्निवेश	--	Paper	DN	9.2"x4.8"	7"x3"	9	25	18	पूर्णानन्द	Good	V.S. 1857	V.S. 1857
0809	355	रामायणसार	अग्निवेश	--	Paper	DN	10"x3.8"	8.8"x2.7"	11	45	9	राम	Fair	shaka 1564	shaka 1564
0810	1441	रम्भातृतीयाव्रत	--	--	Paper	DN	7.4"x4.2"	7.1"x3.9"	19	40	2	श्रीकृष्ण	Poor	V.S. 1687	V.S. 1687
0811	21	रव्यादिदेवप्रियपुष्पाणि	--	--	Paper	DN	11.5"x5"	10"x4"	15	48	8	--	Poor	--	--
0812	1499	रेणुकामाहात्म्य	--	--	Paper	DN	11"x5"	9"x3.2"	13	40	3	--	Poor	--	--
0813	98	ऋषिपञ्चमीपूजा	--	--	Paper	DN	8.5"x4.2"	6"x2.5"	7	25	6		Good	V.S. 1861	V.S. 1861
0814	1132	ऋषिपञ्चमीपूजा	--	--	Paper	DN	6"x3.4"	5"x2.4"	7	18	6	--	Good	--	--
0815	1428	अ रुद्राक्षधारण, ब मूर्तिलक्षण	--	--	Paper	DN	8.4"x4"	7"x3"	18	52	6	--	Good	--	--
0816	1450	रुद्राक्षफल	--	--	Paper	DN	9.4"x4.3"	7.5"x2.5"	7	27	1	--	Good	--	--
0817	84	साधनदीपिका	नारायण भट्ट	--	Paper	DN	11.5"x4.5"	9.5"x2.8"	9	42	171	--	Fair	--	--
0818	1138	सामान्यपूजाविधि	--	--	Paper	DN	8.2"x3.9"	6.5"x2.7"	10	32	1	--	Good	--	--
0819	592	सामान्यार्चनपद्धति	केशव वाडव	--	Paper	DN	8.3"x4.1"	6.5"x3"	14	32	12	केशव वाडव	Good	shaka 1684	shaka 1684
0820	1142	संवित्प्रयोग	--	--	Paper	DN	6.9"x5"	5.2"x3.9"	12	20	14	--	Good	--	--
0821	91	संकष्टचतुर्थीव्रत	--	--	Paper	DN	8.7"x3.7"	6.3"x2"	8	28	12	हर भट्ट शण्ड्य	Fair	shaka 1723	shaka 1723
0822	1469	सन्तानव्रतकथा	--	--	Paper	DN	9.5"x3.8"	8"x2.5"	8	35	5	--	Good	--	--
0823	894	सप्तर्षिदेवतापूजा	--	--	Paper	DN	9.5"x5"	7.5"x4"	9	26	3	--	Poor	--	--
0824	136	सप्तशती	--	--	Paper	DN	(Foll 1-7) 5.8"x3" (Foll 9-41) 7"x3.8"	4.4"x2", 5.4"x2"	(Foll 1-7) १०, (Foll 9-41) ९	26	41	--	Poor	--	--
0825	366	सप्तशती	--	--	Paper	DN	6"x3"	4"x2.3"	8	17	22	--	Good	--	--
0826	106	सारणेश्वरव्रतकथा	--	--	Paper	DN	7.5"x4.2"	6"x2.7"	7	27	10	--	Good	--	--
0827	1476	सारस्वतव्रत	--	--	Paper	DN	4"x8.2"	3.5"x6"	25	16	1	--	Poor	--	--
0828	1482	सर्वसमुच्चय	--	--	Paper	DN	8.3"x4.8"	6.9"x3.2"	10	25	31	--	Fair	--	--
0829	904	सत्यनारायणकथा	--	--	Paper	DN	8.4"x4.5"	6"x3"	9	24	21	--	Good	I.sa. 1855	I.sa. 1855
0830	107a	सावित्रीव्रत	--	--	Paper	DN	7"x4.2"	6.2"x3.5"	15	34	4	रघुनाथ	Good	--	--
0831	895	सिद्धिविनायकपूजा	--	--	Paper	DN	8"x3.9"	5.6"x2.5"	12	30	6	--	Good	shaka 1717	shaka 1717
0832	1165	सिद्धिविनायकपूजा	--	--	Paper	DN	8.3"x4.1"	6.5"x2.8"	12	40	2	--	Fair	--	--
0833	198	शिवकवचविधि	--	--	Paper	DN	11"x5.8"	9"x4"	12	34	6	--	Good	--	--
0834	921	शिवकवचविधि	--	--	Paper	DN	10"x5"	9"x4"	14	40	4	--	Poor	--	--
0835	71	शिवपुराण	--	--	Paper	DN	10.2"x5.5"	8.3"x3.5"	9	27	327	सुखराम रावल	Good	V.S. 1866	V.S. 1866
0836	327	शिवपुराण	--	--	Paper	DN	11.4"x5.2"	9.4"x3.2"	10	40	200	--	Good	--	--
0837	1486	शिवसिद्धान्त	--	--	Paper	DN	10.5"x4.5"	9.8"x3.8"	10	56	7	--	Good	--	--
0838	120	स्कन्दपुराण (ब्रह्मोत्तरखण्ड)	--	--	Paper	DN	8"x4"	6.2"x2.7"	8	27	72	--	Good	--	--
0839	1498	स्कन्दपुराण	--	--	Paper	DN	9"x4.2"	7.2"x2.8"	10	27	120	--	Poor	--	--
0840	306	स्कन्दपुराण (सूतसंहिता)	--	--	Paper	DN	13.8"x5.5"	10.7"x3"	9	50	२७+२८+२२+८३+१५=१७५	--	Good	V.S. 1841	V.S. 1841
0841	378	स्कन्दपुराण (ब्रह्मोत्तरखण्ड)	--	--	Paper	DN	9.5"x4.5"	7.5"x3.2"	9	29	307	--	Good	--	--
0842	534	स्कन्दपुराण (ब्रह्मोत्तरखण्ड)	--	--	Paper	DN	12.1"x4.1"	9.6"x2.3"	9	45	92	--	Fair	--	--
0843	615	स्कन्दपुराण (ब्रह्मोत्तरखण्ड)	--	--	Paper	DN	12"x5.5"	9.2"x3.5"	16	52	14	--	Good	--	--
0844	1171	षोडशसोमवारकथा	--	--	Paper	DN	6.9"x5.3"	5.4"x3.6"	9	16	14	हरिभाउ नासुरकर	Fair	V.S. 1927	V.S. 1927
0845	715	सोमावास्याव्रत	--	--	Paper	DN	7.9"x4"	6.2"x2.3"	10	30	8	--	Good	--	--
0846	772	सोमवतीपूजा	--	--	Paper	DN	8.2"x3.8"	5.4"x2.3"	8	20	8	--	Good	--	--
0847	1178	सृष्टिन्यास	--	--	Paper	DN	7.9"x3.8"	6"x2.6"	12	32	1	--	Good	--	--
0848	1505	श्रावणद्वादशीव्रतमाहात्म्य	--	--	Paper	DN	8"x4.2"	6.3"x2.8" "	10	28	3	--	Good	--	--
0849	709	सुखरात्रीव्रतकथा	--	--	Paper	DN	8.9"x3.8"	7.2"x2"	5	24	8	गोकुलनाथ भट्ट	Good	V.S. 163(?)	V.S. 163(?)
0850	528	शुक्लतीर्थमाहात्म्य	--	--	Paper	DN	10.2"x4.5"	8.2"x3"	10	40	14	--	Good	--	--
0851	1521	सूतसंहिता तात्पर्यदीपिकासहित	--	माधवाचार्य	Paper	DN	13.7"x6.2"	11"x3.5"	10//11	48	४०+१३३+४२= २१५	--	Good	--	--
0852	1518	स्वर्गसाथियाव्रत	--	--	Paper	DN	7.3"x4.2"	6"x2.8"	9	30	4	--	Good	--	--
0853	1525	ताम्बूलव्रत	--	--	Paper	DN	6"x3.9"	5"x3.1"	11	22	4	--	Good	--	--
0854	105	तिलधेनुदानविधि	--	--	Paper	DN	8.8"x4"	7.4"x2.5"	9	29	1	--	Good	--	--
0855	1530	तिलधेनुदानविधि	--	--	Paper	DN	8.9"x4"	7.4"x2.6"	9	28	3	आशाधर व्यास	Good	--	--
0856	1477	तीर्थराजप्रयोग	--	--	Paper	DN	8.1"x4"	7.1"x3"	10	34	3	--	Fair	--	--
0857	486	त्रिपिण्डीविधि	--	--	Paper	DN	8.1"x3.8"	6.6"x2.8"	10	35	4	दामोदर	Good	V.S. 1838	V.S. 1838
0858	1533	त्रिपुण्ड्रादिधारणविधि	--	--	Paper	DN	8.4"x4.1"	7.5"x3.2"	10	28	2	--	Good	--	--
0859	192	तुलसीपूजाप्रकार	--	--	Paper	DN	6"x4.2"	4.5"x3.3"	9	19	4	--	Good	--	--
0860	1012	त्वरितगणपतिमहामंत्रविधान	--	--	Paper	DN	6.3"x4.1"	5"x2.5"	10	35	2	--	Good	--	--
0861	1539	उमासंवाद	--	--	Paper	DN	5.4"x7.5"	4.2"x5.8"	18	18	11	सूरजी व्यास	Good	V.S. 1671	V.S. 1671
0862	108	उमात्रिरात्रीव्रत	--	--	Paper	DN	9.5"x4"	7.5"x2.5"	10	34	6	नृसिंह	Good	V.S. 1661	V.S. 1661
0863	161	उपांगललितापूजा	--	--	Paper	DN	8.2"x4"	5.8"x2.3"	9	19	7	दामोदर रायकर	Good	shaka 1687	shaka 1687
0864	896	उपांगललितापूजा	--	--	Paper	DN	9"x5"	6.8"x4.6"	12	20	15	Name not properly understood	Poor	--	--
0865	1072	उपांगललिताव्रत	--	--	Paper	DN	8.5"x4"	6.7"x2.7"	10	22	9	--	Fair	--	--
0866	1540	उपांगललिताव्रत	--	--	Paper	DN	8.1"x4"	7"x2.7"	10	30	3	--	Good	--	--
0867	1542	उपांगललिताव्रत	--	--	Paper	DN	6.5"x4.2"	4.7"x2.7"	9	21	14	--	Good	--	--
0868	554	उत्पत्तिप्रकरण	--	--	Paper	DN	9"x5"	7.5"x3.7"	12	30	9	--	Fair	--	--
0869	100	उत्तमासप्तमीव्रत	--	--	Paper	DN	9.5"x4.8"	8.5"x3.2"	15	46	2	--	Fair	--	--
0870	65	उत्तरगीता टीकासहित	--	गौडपाद	Paper	DN	12"x4.2"	10.2"x2.5"	10	48	22	--	Fair	V.S. 1732	V.S. 1732
0871	1541	अ उत्तरगीता-३, ब सदाचारप्रकरण	--	--	Paper	DN	11.7"x4.2"	10.2"x3.2"	9	40	3	--	Good	V.S. 1732	V.S. 1732
0872	63	वैकुण्ठचतुर्दशी	--	--	Paper	DN	11.7"x4"	9.7"x2.5"	13	55	3	--	Good	--	--
0873	409	वैशाखमाहात्म्य	--	--	Paper	DN	10.4"x6.3"	8"x4.2"	12	27	72	--	Fair	--	--
0874	1200	वनभोजनविधि	--	--	Paper	DN	6.1"x4"	5.2"x3.2"	12	24	2	--	Poor	--	--
0875	1172	वापीकूपतडागखातोद्यापन	--	--	Paper	DN	8.7"x3.8"	7"x2.5"	9	36	6	सूरदत्तव्यास	Fair	V.S. 1516	V.S. 1516
0876	1203	वास्तुपीठ	--	--	Paper	DN	11.5"x13.5"	11.5"x10.2"	Chart only	--	1	--	Good	--	--
0877	1204	वटसावित्रीपूजा	--	--	Paper	DN	5.3"x5.3"	4.3"x4.3"	12	16	4	--	Fair	shaka 1745	shaka 1745
0878	1205	वटसावित्रीपूजा	--	--	Paper	DN	8"x3.9"	6"x3.4"	13	32	1	--	Good	--	--
0879	1549	वटसावित्रीपूजा	--	--	Paper	DN	6.6"x4.6"	4.5"x3.8"	9	12	8	--	Fair	--	--
0880	1206	वटसावित्रीपूजा	--	--	Paper	DN	11.8"x4.2"	11.2"x3.3"	11	52	1	--	Good	--	--
0881	1550	वटसावित्रीव्रत	--	--	Paper	DN	8"x4"	7.3"x3.3"	9	22	3	--	Good	--	--
0882	16	वायुपुराण	--	--	Paper	DN	11.2"x5"	8.8"x3.2"	10	34	699	--	Good	--	--
0883	115	विरोधभंजनी	--	रामकृष्ण	Paper	DN	--	--	--	--	15	--	Fair	--	--
0884	614	विष्णुपुराण-१ वैष्णवाकूतचन्द्रिकासहित	--	रत्नगर्भ भट्ट	Paper	DN	12.2"x5.8"	9.8"x3.6"	14	52	98	--	Good	--	--
0885	1091	विष्णुसहस्त्रनामजप	--	--	Paper	DN	4"x12.7"	3.8"x12"	36	2018-08-07 00:00:00	14	--	Poor	--	--
0886	311	विश्वकर्मोपाख्यान	--	--	Paper	DN	7.9"x4"	6.8"x2.5"	7	26	41	--	Good	--	--
0887	662	व्रतकाण्ड	--	--	Paper	DN	11.5"x4.2"	9"x2.3"	10	44	12	--	Good	--	--
0888	1567	व्रतकौमुदी	--	--	Paper	DN	12.1"x4.3"	10.1"x2.7"	12	57	89	--	Good	--	--
0889	224	व्रतराज	--	--	Paper	DN	11.1"x5.4"	9"x3.5"	11	32	458	--	Good	--	--
0890	224a	व्रतराज	--	--	Paper	DN	18.5"x4.11"	8.4"x3.6"	13	36	286	--	Poor	--	--
0891	1268	व्रतराज	--	--	Paper	DN	11.1"x5"	8.5"x3.3"	10	32	348	--	Fair	--	--
0892	178ba	व्रतोद्यापनविधि	--	--	Paper	DN	8.5"x4"	6.8"x2.6"	11	30	19	--	Good	--	--
0893	411	वृन्दावनमाहात्म्य	--	--	Paper	DN	11.5"x5.5"	9"x3.3"	10	40	114	--	Fair	--	--
0894	1224	व्यासपूजाविधि	--	--	Paper	DN	8.6"x4.2"	7"x3.3"	12	24	2	गोवर्धन	Fair	V.S. 1700	V.S. 1700
0895	1225	व्यतिपातव्रत	--	--	Paper	DN	8.6"x4.9"	7.2"x4"	12	24	6	विश्वनाथ भट्ट	Good	V.S. 1659	V.S. 1659
0896	76	यमगीता	--	--	Paper	DN	5.8"x4.5"	4.2"x3"	13	20	3	--	Good	--	--
0897	1227	योगिन्यागमन	--	--	Paper	DN	10.2"x4.5"	9.7"x3.8"	14	42	2	--	Good	--	--
898	73	आदित्यहृदयस्तोत्र (भविष्योत्तरपुराण)	_	_.1	Paper	DN	5"x3.7"	3"x2.2"	7	11	38	_.2	Good	shaka 1676 	shaka 1676 
899	75	आदित्यहृदयस्तोत्र	_	_	Paper	DN	6"x4"	4.4"x2.6"	8	18	16	_	Good	_	_
900	446	आदित्यहृदयस्तोत्र	_	_	Paper	DN	7"x3.5"	5.2"x2.2"	10	30	19	_	Good	_	_
901	698	आदित्यहृदयस्तोत्र	_	_	Paper	DN	6.4"x3.8"	4.7"x2.2"	7	20	28	_	Good	_	_
902	742	आदित्यहृदयस्तोत्र	_	_	Paper	DN	8.1"x3"	7.2"x2"	7	26	10	_	Good	_	_
903	942	आदित्यहृदयस्तोत्र	_	_	Paper	DN	6."x3.8"	4.4"x2.8"	12	24	10	_	Good	_	_
904	962	आदित्यहृदयस्तोत्र	_	_	Paper	DN	6"x4.2"	4.5"x2.4"	9	24	2	_	Good	_	_
905	1231	आदित्यहृदयस्तोत्र	_	_	Paper	DN	6.7"x3.4"	5.2"x2.2"	८	२२	२२	_	Good	saMvata 1738	saMvata 1738
906	1232	आदित्यहृदयस्तोत्र	_	_	Paper	DN	6.1"x4.3"	4.5"x2.5"	9	22	14	_	Good	_	_
907	1233	आदित्यहृदयस्तोत्र	_	_	Paper	DN	6.1"x4"	4.3"x2.2"	7	20	22	_	Good	_	_
908	954	अंगारकस्तोत्र	_	_	Paper	DN	6.7"x4.1"	5.7"x3"	9	26	1	_	Good	_	_
909	--	अन्नपूर्णास्तोत्र	शंकराचार्य	_	Paper	DN	9.8"x4.5"	8.2"x3.5"	15	40	1	_	Good	_	_
910	798	आपदुद्धफकबटुकभैरवस्तोत्र	_	_	Paper	DN	8"x3.5"	6"x2.2"	6	22	12	_	Good	_	_
911	887	अपामार्जनस्तोत्र	_	_	Paper	DN	8.6"x4.4"	7.3"x3.3"	11	32	5	_	Fair	_	_
912	956	अपराधनिवेदितस्तोत्र	शंकराचार्य	_	Paper	DN	6.8x4.4"	5"x3.2"	7	14	6	_	Good	_	_
913	281	अश्वत्थनारायणस्तोत्र	_	_	Paper	DN	8.3"x4.2"	7.3"x3.2"	12	35	3	सीताराम जडिय	Good	1696 jayAbda:	1696 jayAbda:
914	1250	बगलासहस्रनामस्तोत्र	_	_	Paper	DN	6.2"x5"	4.3"x3.4"	11	18	14	_	Good	_	_
915	1252	बगलामुखीपीताम्बरास्तोत्र	_	_	Paper	DN	10.1x4.8"	7.5"x2.8"	9	44	3	_	Good	_	_
916	967	बटुकभैरवस्तोत्र	_	_	Paper	DN	5.1"x7.9" 4.5"x6.5"	4"x6.3" 3"x4.5"	   १४   १५	९/१६	21	_	संवत १७३८	_	_
917	978	बटुकभैरवस्तोत्र	_	_	Paper	DN	8.5"x4"	7"x3.5"	7	24	4	_	Good	_	_
918	980	भैरवाष्टक	शंकराचार्य	_	Paper	DN	6.7"x3.4"	5.8"x2.2"	6	30	4	_	Poor	_	_
919	1179	भैरवाष्टकस्तोत्र - श्रीस्तोत्र	शंकराचार्य कालिदास	_	Paper	DN	8"x3.9"	7"x2.9"	11	42	1	_	Poor	_	_
920	844	भवानीसहस्रनाम	_	_	Paper	DN	5.8"x5"	4"x3.2"	8	16	68	_	Good	_	_
921	295	भवानीसहस्रनामस्तोत्र	_	_	Paper	DN	10.2"x4.5"	8"x2.7"	7	26	19	लक्ष्मी नारायण ठाकुर	Good	saMvata 1787	saMvata 1787
922	971	भवानिस्तुति	_	_	Paper	DN	8.4"x4"	7"x3"	10	32	2	_	Good	_	_
923	1262	भीष्मस्तवराजस्तोत्र महाभारत	_	_	Paper	DN	5.8"x3.9"	3.7"x2.2"	7	20	12	_	Good	_	_
924	1263	भीष्मस्तवराजस्तोत्र	_	_	Paper	DN	6.4"x4.2"	4.7"x2.4"	8	35	12	_	Good	_	_
925	972	भुजंगभूषणस्तोत्र	शंकराचार्य	_	Paper	DN	8"x3.7"	6.8"x2.5"	9	30	3	_	Good	_	_
926	1153	भुमिमंत्र (कूर्मचक्र)	_	_	Paper	DN	8"x3.9"	6.3"x2.9"	11	32	1	_	Good	_	_
927	332	भूतशक्तिस्तोत्र	पंड्या गणपतराम गोविन्दराम	_	Paper	DN	5.8"x3.7"	4.5"x2.6"	11	30	6	पंड्या गणपतराम गोविन्दराम	Good	_	_
928	750	भुवनेश्वरीस्तोत्र	प्रिथ्विधर	पद्मनाभ राम	Paper	DN	9.2"x4.1"	7.5"x2.6"	8	31	37	इच्छाराम	Good	saMvata 1782	saMvata 1782
929	1264	भुवनेश्वरीसहस्रनामस्तोत्र	_	_	Paper	DN	8.1"x3.1"	6.3"x2.2"	10	40	6	माधव द्विज	Good	shaka 1664	shaka 1664
930	1562	भुवनेश्वरीस्तोत्र	_	_	Paper	DN	5.4"x7.6"	4.2"x6"	20	18	5	_	Good	_	_
931	976	ब्रह्मस्तुति 	_	_	Paper	DN	10.2"x5.6"	7.2"x3.2"	10	28	20	_	Fair	_	_
932	1273	चक्रराजस्तोत्र	_	_	Paper	DN	9.1"x5.2"	8.1"x3.9"	13	32	105	_	Good	_	_
933	1275	चर्पटपंजरीका	शंकराचार्य	_	Paper	DN	5.8"x3.8"	4.5"x2.5"	7	18	2	_	Good	_	_
934	984	चर्पटीस्तोत्र	शंकराचार्य	_	Paper	DN	6.3"x4.2"	4.5"x3" "	8	20	4	_	Good	_	_
935	1113	as दक्षिणाकालिका  पार्वतीस्तुति +  दक्षिणाकालिका	_	_	Paper	DN	6"x4.2"	4.6"x3.3"	11	22	2	_	Good	_	_
936	1287	(अ) दत्तात्रय - अष्टोत्तरशतनामस्तोत्र (ब) दत्तात्रयस्तोत्रमंत्र	_	_	Paper	DN	7.6"x4.7"	5.6"x2.4"	7	24	4	_	Good	_	_
937	990	दत्तात्रयकवचस्तोत्र + पार्थिवगणपतिपूजा	_	_	Paper	DN	7.8"x4"	6.8"x3.2"	12	26	2	_	Good	_	_
938	1288 a	दत्तात्रयस्तोत्र	_	_	Paper	DN	8.9"x4.3"	6.8"x3.3"	8	26	3	_	Good	_	_
939	1415	देवीसहस्रनाम + सूर्यरस्तुति+ शंकरस्तव	_	_	Paper	DN	5.6"x4.5"	3.5"x3.2"	8	14	49	_	Good	_	_
940	1282	देवीस्तव	_	_	Paper	DN	8.9"x4"	7.3"x2.7"	7	22	4	_	Good	_	_
941	1290	देवीस्तोत्र	_	_	Paper	DN	5.9"x5"	4.2"x3.4"	9	14	5	_	Good	_	_
942	1337ba	देवीस्तोत्र	_	_	Paper	DN	5.9"x4"	4.2"x2.7"	11	17	4	_	Good	_	_
943	1000	धनदेश्वरीमंत्र	_	_	Paper	DN	7.5"x4.6"	6.3"x3.6"	12	28	1	_	Good	_	_
944	1293	दुर्गास्तव	_	_	Paper	DN	7"x4.9"	5"x3.3"	9	18	10	_	Good	_	_
945	995	दुर्गास्तुति	महेश्वर	_	Paper	DN	8.5"x7.5"	7"x6.5"	24	33	1	_	Good	_	_
946	996	 द्वादशाक्षरमंत्र	_	_	Paper	DN	7.1"x4.6"	5.6"x2.8"	11	27	1	_	Good	_	_
947	1001	द्वादशमंजरीगुरुचरणमंगलस्तोत्र	_	_	Paper	DN	7.3"x4"	6.5"x3.8"	15	40	1	_	Good	_	_
948	1006	एकाक्षरगणपतिकवच (From: रुद्रयामलतंत्र)	_	_	Paper	DN	8.5"x4.2"	6.6"x3"	10	27	3	_	Good	shaka 1734	shaka 1734
949	853ka	गकारादिगणेशसहस्रनाम	_	_	Paper	DN	5.5"x3.5"	3.8"x2"	6	15	34	_	Good	_	_
950	1305	गणपतिसहस्रनाम	_	_	Paper	DN	6.4"x3.3"	4.8"x2.2"	6	20	29	_	Good	_	_
951	1307	गणपतिसहस्रनाम	_	_	Paper	DN	5.1"x3.4"	3.8"x2.1"	6	14	41	_	Good	_	_
952	853a	गणपतिसहस्रनामावली	_	_	Paper	DN	7"x3.6"	5.3"x2.2"	7	15	38	_	Good	_	_
953	1304	गणपतिमहामन्त्र	_	_	Paper	DN	6"x3.9"	4.5"x2.5"	9	14	2	_	Good	_	_
954	1310	गणपतिस्तोत्रमालामन्त्र	_	_	Paper	DN	8.3"x4.7"	6.2"x2.8"	7	25	2	_	Good	_	_
955	1308/1309	गणपतिसहस्रनाम	_	_	Paper	DN	5.1"x3.4"	3.3"x1.7"	5	16	74	_	Good	_	_
956	853da	गणपतिस्तोत्र	_	_	Paper	DN	5.5"x3.5"	4"x2.2"	6	16	5	_	Good	_	_
957	1015	गणपतिस्तोत्र (From: रुदयामल)	_	_	Paper	DN	6.7"x3"	4.9"x1.3"	4	24	5	जीवराम	Poor	_	_
958	1030	गणपतिस्तोत्र	_	_	Paper	DN	5.9"x4"	5"x3"	9	20	1	_	Good	_	_
959	1029	गणेशहृदयकवच	_	_	Paper	DN	5.5"x3.4"	3.8"x2.2"	6	15	8	_	Good	_	_
960	1028	गणेशकवच + स्तवन	_	_	Paper	DN	8.3"x4"	6.7"x2.8"	9	34	4	_	Good	_	_
961	712	गणेशसहस्रनाम	_	_	Paper	DN	11"x4"	7.3"x2.8"	11	38	7	_	Good	saMvata 1742	saMvata 1742
962	1008	गणेशाष्टक	शंकराचार्य	_	Paper	DN	6.4"x3.8"	4.2"x2.6"	7	22	3	_	Good	_	_
963	1035	गणेशस्तोत्र (From :पद्मपुराण)	व्यास	_	Paper	DN	8.2"x3.8"	6.3"x3.2"	11	32	2	_	Good	_	_
964	801	गणेशवरदसहस्रनामस्तोत्र	_	_	Paper	DN	8.9"x4.1"	8.4"x3"	11	38	9	_	Good	saMvata 1639	saMvata 1639
965	1302	गंगासहस्रनामस्तोत्र	गोसाई ध्यानगिरि	_	Paper	DN	6.5"x4.3"	4.8"x2.7"	8	15	31	गोसाई ध्यानगिरि	Good	saMvata 1841	saMvata 1841
