००७६	११७७ ब	सिद्धान्तकौमुदीटीकाया:	भट्टोजी दीक्षित:	--	पेपर	DN	"९.६"" x  ४.७"""	"८"" x ३.५"""	10	34	2	--	मध्यमस्तरीय:	--	Foll modth eaten, text slightly damaged. discussion on द्रोणोव्रीहि:	Grammar
००७७	515	स्फोटचन्द्रिका	कृष्ण: भट्ट: मौनि:	--	पेपर	DN	"११"" x  ४.८"""	"३.७"" x  ८.५"""	13	36	10	--	मध्यमस्तरीय:	--	All foll moth-eaten, text slightly damaged. Ends abruptly.	Grammar
००७८	1503	स्फोटचन्द्रिका	कृष्ण: भट्ट: मौनि:	--	पेपर	DN	"१०.९"" x  ५.२"""	"८.४"" x  ३.७"""	13	34	14	s/o राघव:	मध्यमस्तरीय:	शक १७२०	Foll 1-10 missing. Begins abruptly.	Grammar
००७९	541	स्फोटवाद	नागेशः उपाध्याय:	--	पेपर	DN	"१०.२"" x  ४.८"""	"८.४"" x  ३.३"""	10	38	22	--	मध्यमस्तरीय:	--	almost all foll. Moth eatem, text slightly damaged on 1-6	Grammar
००८०	११७७ अ	स्फोटवाद (शब्दकौस्तुभ)	भट्टोजी दीक्षित:	--	पेपर	DN	"९.६"" x  ४.७"""	"७.८"" x  ३.२"""	11	34	4	--	मध्यमस्तरीय:	--	All the foll moth-eaten and text damaged at places.	Grammar
००८१	2	सुबोधिका-१ सारस्वतटीका	--	चंद्रकीर्ति: सूरी	पेपर	DN	"१०.२"" x  ४.४"""	"८.२"" x ३.४"""	17	60	68	हर्षकीर्ति:	मध्यमस्तरीय:	--	Some foll have damaged text.	Grammar
००८२	421	सूत्राणि (पाणिनीय) सटीक	पाणिनी:	--	पेपर	DN	"९.२"" x  ४.७"""	"७.४"" x २.९"""	10	30	53	--	मध्यमस्तरीय:	--	Foll 1-4, 8-25 missing, Begins abruptly runs up to समासप्रक्रिया anonymous.	Grammar
००८३	453	सूत्रपाठ (कृत्प्रकरण) वृत्तिसहित	सर्व: वर्मन:	दुर्ग: सिन्ह:	पेपर	DN	"१०.२"" x  ४"""	"७"" x २.५"""	9	32	90	आनंदक: व्यास:	उत्तमस्तरीय:	वि.सं. १५२१	Begins abruptly. Foll 1-14,47-54,57-60,63,73-79 missing. सूत्रपाठ belongs to the कातन्त्र school.Patron: Pandit Aashaadhar.	Grammar
००८४	1490	सूत्रपाठ (पाणिनीय)	पाणिनी:	--	पेपर	DN	"११.८""x  ४.२"""	"९.६"" x २.३"""	9	45	19	--	उत्तमस्तरीय:	--	Ends abrupltly	Grammar
००८५	२४२ क	तर्कचन्द्रिका	कृष्ण: भट्ट: मौनि:	--	पेपर	DN	"१०"" x ६.३"""	"७.७"" x ३.८"""	14	36	87	घनश्याम: जडिय:	उत्तमस्तरीय:	--	तर्कचन्द्रिका a com. On same पाणिनी सूत्रो The ms.ends with पञ्चसंधिप्रकरण	Grammar
००८६	659	उणादिसूत्र	--	--	पेपर	DN	"८.४"" x  ४.१"""	"६.७"" x २.६"" "	9	22	11	--	मध्यमस्तरीय:	--	Text damaged on foll 1-3. Marginal notes in red & black ink.	Grammar
००८७	1069	(अ) वादार्थ, (ब)  लकारार्थवादपरिच्छेद	ब.न्यायवाचस्पति:	--	पेपर	DN	"१०.८"" x  ४.१"""	"८.८"" x  ३.१"""	16	52	8	--	उत्तमस्तरीय:	--	(a) foll 1-3,(b) foll 4-8.	Grammar
००८८	449	वैयाकरणभूषणकारिका व्याख्यासहित	भट्टोजी दीक्षित:	आशाधरः भट्ट:	पेपर	DN	"९.५"" x  ४.५"""	"७.८"" x  ३"""	12	40	46	--	उत्तमस्तरीय:	वि.सं. १८५५	Edges torn on 1,2,45,46	Grammar
००८९	1569	वैयाकरणभूषण	कोण्ड: भट्ट:	--	पेपर	DN	"९.४"" x ४.६"""	"७.७"" x  ३.५"""	15	37	18	--	सामान्यस्तरीय:	--	Foll 1-5 missing. All folios moth eaten;text damaged	Grammar
००९०	1212	विभक्तिशब्द	--	--	पेपर	DN	"१२"" x  ५.४"""	"९"" x  ३.३"""	12	33	15	--	उत्तमस्तरीय:	--	--	Grammar
००९१	451	छन्दोमज्जरी	--	--	पेपर	DN	"९"" x  ४.२"""	"७"" x २.८"""	9	27	4	--	उत्तमस्तरीय:	--	Folios moth-eaten;but text not damaged.	Prosody
००९२	47	श्रुतबोध सटीक	कालिदास:	--	पेपर	DN	"१०"" x ५.७"""	"८.५"" x ४.५"""	16	32	3	--	मध्यमस्तरीय:	--	Text damaged at places. Com. Up to verse 28. Marginal notes on 1a,2b	Prosody
००९३	548	श्रुतबोध	कालिदास:	--	पेपर	DN	"८.४"" x  ४.१"""	"६.८"" x २.५"""	10	35	3	--	उत्तमस्तरीय:	--	--	Prosody
००९४	1223	वृत्तरत्नाकर	केदार: भट्ट:		पेपर	DN	"८.४"" x  ४"""	"६.४"" x  ३"""	12	34	9	--	उत्तमस्तरीय:	--	Edges torn	Prosody
००९५	1566	वृत्तरत्नाकर सटीक	केदार: भट्ट::	हृदयराम:	पेपर	DN	See Remark	"७.२"" x  ३.५"""	15	32	32	व्यास: किका	सामान्यस्तरीय:	--	Foll 1,3 missing no.24 is repeated 10-11,31-32  moth eaten & text damaged. Folios have 3 sizes 8.1 x4.4 F.2,7.2x4 F 4-8,10-12,22-25,8.5x4.6 -f-9,13-21,24*,26-32 (*second)	Prosody
००९६	551	अलंकारचन्द्रिका	--	वैद्यनाथ:	पेपर	DN	"८"" x ४"""	"६.३"" x २.८"" "	10	32	145	बालकृष्णः जडिय: 	मध्यमस्तरीय:	--	Foll 1-3 missing, 4-6 moth eaten अलंकारचंद्रिका is a com. On Kuvalyananda	Rhetorics
००९७	875	अलंकारतिलक	भानुकर: मिश्र:	--	पेपर	DN	"११.९"" x  ५.५"""	"९.४"" x  ३.४"""	13	44	28	बालकृष्णः	उत्तमस्तरीय:	शक १६५९	--	Rhetorics
००९८	982	चन्द्रालोकपद्यसूची	--	--	पेपर	DN	"८.४"" x  ४"""	"७.८"" x  ३.४"""	18	48	2	--	मध्यमस्तरीय:	--	Margins torn, text damaged	Rhetorics
००९९	1341	काव्यालंकार	रुद्रट:	--	पेपर	DN	"९.६"" x ४.४"""	"८"" x  ३.३"""	14	36	34	केशवजी: s/o गोविंद: आचार्य	सामान्यस्तरीय:	वि.सं. १७१५	foll 1-21 missing. Begins abruptly.Margins torn, text damaged	Rhetorics
०१००	1342	काव्यपरिक्षा (?) सटीक	वागिश:	--	पेपर	DN	"१०.२"" x ४.४"""	"८.९"" x  ३.५"""	17	36	2	--	उत्तमस्तरीय:	--	ends abruptly. Foll a has the title काव्यप्रकाश	Rhetorics
०१०१	१३४३ अ	काव्यप्रकाश (संक्षेप)	--	--	पेपर	DN	"१०.२"" x ४.४"""	"८.७"" x  ३.2"""	11	42	46	--	उत्तमस्तरीय:	--	Foll 1-2 missing Begins & ends abruptly	Rhetorics
०१०२	356	कुवलयानन्द	अप्पय्य: दीक्षित:	--	पेपर	DN	"९.५"" x  ४.२"""	"७.५"" x  २.८"""	10	35	9	--	सामान्यस्तरीय:	--	Foll 5-7-9 have two pieces stiched together, out of which one missing on 9. Text damaged on 5a,9a left margin has the word चन्द्रालोक. The ms. Contains only कारिका:	Rhetorics
०१०३	1350	कुवलयानन्द	अप्पय्य: दीक्षित:	--	पेपर	DN	"९.१"" x  ४.२"""	"७.६"" x  २.७"""	9	32	9	--	उत्तमस्तरीय:	--	Foll 1-5 missing. Begins & ends abruptly. कारिका: only from असंगति to विवृतोक्ति	Rhetorics
०१०४	594	कुवलयानन्द	अप्पय्य: दीक्षित:	--	पेपर	DN	"९.१"" x  ४.१"""	"७.७"" x  २.8"""	10	36	3	--	उत्तमस्तरीय:	--	Ends abruptly	Rhetorics
०१०५	778	कुवलयानन्द	अप्पय्य: दीक्षित:	--	पेपर	DN	"९.५"" x  ४.२"""	"७.६"" x  २.६"""	10	32	18	--	सामान्यस्तरीय:	--	Ends abruptly	Rhetorics
०१०६	1080	मंगलवाद	--	--	पेपर	DN	"८.५"" x  ४.२"""	"६.६"" x  २.५"""	11	37	6	--	उत्तमस्तरीय:	शक १६५३	--	Rhetorics
