296	67	320A	Grammar	सिद्धान्तकौमुदी	भट्टोजी दीक्षित	--	Paper	DN	"12""x4.2"""	"9.5""x2.6"""	10	50	1	--	Good	--	Only one fol.
297	70	560	Grammar	सिद्धान्तकौमुदी	भट्टोजी दीक्षित	--	Paper	DN	"9.5""x4.4"""	"7.1""x2.5"""	10	47	84	--	Good	--	Foll 1-52 missing. The ms. runs upto द्विरुक्तप्रक्रिया. Begins abruptly.
298	69	321	Grammar	सिद्धान्तकौमुदी 	भट्टोजी दीक्षित	--	Paper	DN	"12.2""x3.8"""	"10.5""x2.7"""	9	37	44	--	Good	--	Ends abruptly in a way it even begins abruptly as it does not begin with the beginning of सिद्धान्तकौमुदी.
299	72	597	Grammar	सिद्धान्तकौमुदी (उत्तरार्ध)	भट्टोजी दीक्षित	--	Paper	DN	"11.8""x4"""	"8.4""x2.3"""	10	47	170	--	Good	--	Foll. 1-128 missing. Begins & ends abruptly two foll. Numbered 131 after 129.
300	68	320B	Grammar	सिद्धान्तकौमुदी (तिङन्तप्रकरण)	भट्टोजी दीक्षित	--	Paper	DN	"12""x4.1"""	"10""x2.4"""	9	41	119	--	Poor	--	Foll 49-59 missing; Foll. 39-48, 60-65 badly damaged, brittle and dark. Writing extremely uneven.
301	71	596	Grammar	सिद्धान्तकौमुदी (पूर्वार्ध)	भट्टोजी दीक्षित	--	Paper	DN	"11.8""x4"""	"8.3""x2.1"""	10	49	152	--	Fair	--	Foll 1-51 missing. Begins abruptly. Begins from a part of स्त्रीप्रत्ययय & runs up to द्विरुक्तप्रक्रिया. Foll. 52, 138-a, 143-147 motheaten, text slightly damaged.
302	73	703A	Grammar	सिद्धान्तकौमुदी (पूर्वार्ध)	भट्टोजी दीक्षित	--	Paper	DN	"12.2""x4.2"""	"9.2""x2.2"""	11	58	101	--	Fair	--	Text damaged on foll. 1-30.
303	74	703B	Grammar	सिद्धान्तकौमुदी (पूर्वार्ध)	भट्टोजी दीक्षित	--	Paper	DN	"11.8""x4.1"""	"9.4""x2.2"""	10	52	48	--	Fair	--	Moth-eaten margins on all foll. but text damaged on 39-47. begins & ends abruptly.
304	75	703C	Grammar	सिद्धान्तकौमुदी (पूर्वार्ध)	भट्टोजी दीक्षित	--	Paper	DN	"11.9""x4.1"""	"9.6""x2.4"""	9	37	25	--	Fair	--	Foll. 1-23 missing, Moth-eaten margins. Begins & Ends abruptly.
305	66	319	Grammar	सिद्धान्तकौमुदी उत्तरार्ध	भट्टोजी दीक्षित	--	Paper	DN	"11.9""x4.2"""	"9.5""x2.2"""	10	55	128	--	Good	--	तिङन्त to कृदन्त प्रकरण.
306	65	318	Grammar	सिद्धान्तकौमुदी पूर्वार्ध	भट्टोजी दीक्षित	--	Paper	DN	"11.9""x4.2"""	"9.5""x2.2"""	10	55	51	--	Good	--	Ends abruptly.
307	76	1177B	Grammar	सिद्धान्तकौमुदीटीकाया:	भट्टोजी दीक्षित	--	Paper	DN	"9.6""x4.7"""	"8""x3.5"""	10	34	2	--	Fair	--	Foll. moth eaten, text slightly damaged. Discussion on द्रोणोव्रीहि:
308	81	2	Grammar	सुबोधिका-१ (सारस्वतटीका)	--	चन्द्रकीर्ति सूरी	Paper	DN	"10.2""x4.4"""	"8.2""x3.4"""	17	60	68	हर्षकीर्ति	Fair	--	Some foll. have damaged text.
309	83	453	Grammar	सूत्रपाठ (कृत्प्रकरण) वृत्तिसहित	सर्ववर्मन्	दुर्गसिंह	Paper	DN	"10.2""x4"""	"7""x2.5"""	9	32	90	आनन्दक व्यास	Good	V.S. 1521	Begins abruptly. Foll. 1-14, 47-54, 57-60, 63, 73-79 missing. सूत्रपाठ belongs to the कातन्त्र school. Patron: पण्डित आशाधर.
310	84	1490	Grammar	सूत्रपाठ (पाणिनीय)	पाणिनि	--	Paper	DN	"11.8""x4.2"""	"9.6""x2.3"""	9	45	19	--	Good	--	Ends abrupltly.
311	82	421	Grammar	सूत्राणि (पाणिनीय) सटीक	पाणिनि	--	Paper	DN	"9.2""x4.7"""	"7.4""x2.9"""	10	30	53	--	Good	--	Foll. 1-4, 8-25 missing, Begins abruptly, runs up to समासप्रक्रिया. Commentary anonymous.
312	77	515	Grammar	स्फोटचन्द्रिका	कृष्ण भट्ट मौनि	--	Paper	DN	"11""x4.8"""	"8.5""x3.7"""	13	36	10	--	Fair	--	All foll. moth-eaten, text slightly damaged. Ends abruptly.
313	78	1503	Grammar	स्फोटचन्द्रिका	कृष्ण भट्ट मौनि	--	Paper	DN	"10.9""x5.2"""	"8.4""x3.7"""	13	34	14	s/o राघव	Fair	shaka 1720	Foll. 1-10 missing. Begins abruptly.
314	79	541	Grammar	स्फोटवाद	नागेश उपाध्याय	--	Paper	DN	"10.2""x4.8"""	"8.4""x3.3"""	10	38	22	--	Fair	--	Almost all foll. moth eaten; text slightly damaged on 1-6.
315	80	1177A	Grammar	स्फोटवाद (शब्दकौस्तुभ)	भट्टोजी दीक्षित	--	Paper	DN	"9.6""x4.7"""	"7.8""x3.2"""	11	34	4	--	Fair	--	All the foll. moth-eaten and text damaged at places.
316	128	959	Jyotisha	अद्भुतसागर (अश्वत्थसेवनविधि)	--	--	Paper	DN	"8.2""x3.9"""	"6.5""x2.7"""	9	32	2	--	Fair	--	Text slightly damaged on 1a,2b.
317	146	1332	Jyotisha	कलिविडम्बन	--	--	Paper	DN	"6.3""x4.3"""	"4.5""x2.6"""	8	20	4	--	Good	--	Foll. bear consecutive numbers but are not interconnected. Ends abruptly.
318	145	869	Jyotisha	कालनिर्णयदीपिका टीकासहित	रामचन्द्र	नृसिंह	Paper	DN	"10.5""x4.2"""	"8.5""x3"""	12	44	97	--	Poor	--	Many Foll. torn, moth eaten; text damaged. Ends abruptly.
319	137	1033	Jyotisha	ग्रहकौमुदी	--	--	Paper	DN	"5.6""x3.6"""	"4.7""x3.9"""	13	20	2	--	Good	shaka 1653	F.2b has a chart at the end.
320	138	661	Jyotisha	ग्रहणग्रन्थ	विश्राम s/o पुरुषोत्तम	--	Paper	DN	"10.6""x4.4"""	"9.2""x3.7"""	10	36	1	--	Fair	--	Borders torn, text slightly damaged.
321	136	1019	Jyotisha	घाताष्टक	--	--	Paper	DN	"8""x4.3"""	"6""x2.7"""	10	25	1	--	Good	--	--
322	131	983	Jyotisha	चन्द्रभावाध्याय	--	--	Paper	DN	"7.4""x4.3"""	"6.8""x3.4"""	9	18	8	--	Good	V.S. 1837	Foll. 1-4 moth-eaten, text damaged.
323	132	1274	Jyotisha	चन्द्रार्की	दिनकर	--	Paper	DN	"9.2""x4.2"""	"8.2""x3"""	10	38	3	केशवजी	Fair	V.S. 1718	F.1 missing-Begins abruptly. Folios torn, text damaged. Some tables given at the end.
324	140	250	Jyotisha	जातकपद्धति	--	--	Paper	DN	"10.2""x5.5"""	"8.2""x4.3"""	10	27	10	--	Good	--	--
325	141	240	Jyotisha	ज्योतिषग्रन्थ	--	--	Paper	DN	"10.5""x5.7"""	"8.2""x5"""	20	कोष्टकs only	47	--	Fair	V.S. 1734	Foll. in the beginning torn & text slightly damaged. The ms. contains only tables. Patron: घनश्याम
326	142	867B	Jyotisha	ज्योतिषग्रन्थ	नारायण	--	Paper	DN	"10.9""x5.2"""	"8.5""x3.5"""	12	40	2	--	Good	--	Ends abruptly.
327	143	1300	Jyotisha	ज्योतिषग्रन्थ	--	--	Paper	DN	"8.3""x4"""	"6.5""x2.5"""	9	27	14	--	Good	--	Foll. 1-6 missing. Begins & Ends abruptly.
328	144	238	Jyotisha	ज्योतिषवृत्तशत	महेश्वर	--	Paper	DN	"8.5""x4"""	"6.8""x2.5"""	10	38	24	--	Fair	--	Foll. at the end moth-eatan.
329	186	873	Jyotisha	ताजिकज्योतिष (केशवपद्धति)	केशव	--	Paper	DN	"11.8""x5.5"""	"9.2""x3.5"""	14	50	2	काशीनाथ खाण्डेकर	Good	shaka 1741	--
330	187	909	Jyotisha	ताजिकपद्धति	केशवजी	--	Paper	DN	"8.1""x4.3"""	"6""x3.1"""	10	26	2	--	Good	--	Ends abruptly.
331	134	1295	Jyotisha	दीक्षादिग्रहणे मासादिफलम्	--	--	Paper	DN	"8""x4"""	"7""x2.8"""	12	40	2	--	Good	--	Ends abruptly.
332	133	585	Jyotisha	दैवज्ञवल्लभ	श्रीपति	--	Paper	DN	"8.5""x4"""	"7""x2.9"""	8	32	81	--	Poor	--	Foll 1,30,39,41,42 missing. margins torn, text damaged on 2,23-48,66-68. Begins, ends abruptly.
333	135	243	Jyotisha	द्वादशभावानां फलानि	--	--	Paper	DN	"9.2""x5.5"""	"8.2""x4.2"""	16	30	12	घनश्याम	Fair	--	F.2 missing; last folio damaged. Ends abruptly.
334	156	252	Jyotisha	नवग्रहसाम	--	--	Paper	DN	"10""x6"""	"7.6""x4.2"""	8	20	5	रदेराम त्रिवेदी	Good	V.S. 1855	Patron: घनश्याम
335	157	253	Jyotisha	पद्धतिभूषण	सोम दैवज्ञ	--	Paper	DN	"8.7""x6"""	"6.7""x4.2"""	13	28	14	सदाशिव भट्ट	Good	shaka 1709	--
336	158	1117	Jyotisha	प्रश्नमार्ग	--	--	Paper	DN	"16.9""x12"""	"7.3""x3.1"""	14	40	1	--	Good	--	Ends abruptly. The folio is folded so as to make six parts.
337	130	255	Jyotisha	बुद्धिविलास	--	--	Paper	DN	"10.5""x6.5"""	--	--	--	22	--	Fair	--	Fo. 22 torn and text slightly damaged. F. 6,15,18 have diagrams. Each f. has two leaves and on one side are tables, pictures etc, which may form part of some other work.
338	129	1081B	Jyotisha	बृहस्पतिमन्त्रविधि	--	--	Paper	DN	"5.5""x3.7"""	"4.2""x2.3"""	10	20	1	--	Good	--	--
339	149	1081A	Jyotisha	मङ्गलमन्त्रविधि	--	--	Paper	DN	"5.5""x3.7"""	"4.2""x2.3"""	9	16	1	--	Good	--	--
340	150	1376	Jyotisha	मुहूर्तचिन्तामणि	रामदैवज्ञ s/o अनन्त दैवज्ञ 	--	Paper	DN	"8.1x3.9"""	"6.4""x3"""	11	34	4	--	Good	--	Foll. 1-2 missing. Begins abruptly.
341	155	1377	Jyotisha	मुहूर्ततत्त्व	--	--	Paper	DN	"7.9""x3.8"""	"7.7""x3.5"""	45	17	2	--	Poor	--	Foll. torn; Margins, pagination lost; text damaged; Begins abruptly.
342	151	381	Jyotisha	मुहूर्तदर्पण	विद्यामाधव	--	Paper	DN	"8.5""x4.2"""	"6.8""x2.8"""	11	33	66	--	Fair	--	Last folio moth-eaten.
343	152	197	Jyotisha	मुहूर्तमार्तण्ड मार्तण्डवल्लभसहित	नारायण	नारायण	Paper	DN	"9.7""x6.2"""	"7.7""x4.5"""	13	28	16	--	Fair	--	Foll. moth-eaten; text damaged. Ends abruptly.
344	153	1088	Jyotisha	मुहूर्तमार्तण्ड मार्तण्डवल्लभसहित	नारायण	नारायण	Paper	DN	"8""x4.5"""	"6""x3"""	7	18	13	--	Good	--	Ends abruptly.
345	154	1087	Jyotisha	मुहूर्तमुक्तामणि	--	--	Paper	DN	"9.5""x5.2"""	"7.3""x3.6"""	10	36	5	--	Fair	--	Edges torn; text slightly damaged.
346	189	867A	Jyotisha	यात्राप्रकरण (जयपराजयज्ञान)	नारायण	--	Paper	DN	"11""x5.2"""	"8.6""x3.8"""	14	35	2	--	Fair	--	--
347	190	1571	Jyotisha	योगिनीदशा	--	--	Paper	DN	"12.2""x10"""	"8.7""x2.2"" (in every part)"	8	36	1	--	Good	--	Folio folded so as to make four parts. Begins abruptly.
348	160	847A	Jyotisha	रमलग्रन्थ	राम	--	Paper	DN	"6.1""x5.5"""	"5""x4"""	10	16	14	--	Good	--	Ends abruptly.
349	162	1431	Jyotisha	रमलग्रन्थ	--	--	Paper	DN	"7""x5"""	"5.2""x3.8"""	11	20	16	--	Poor	--	Foll. 1-14 missing. Begins abruptly. Foll torn, text damaged. F.16 has a chart of राशिs.
350	161	847B	Jyotisha	रमलग्रन्थ (प्रश्नतन्त्र)	चिन्तामणि	--	Paper	DN	"8.3""x4"""	"6.8""x2.5"""	--	--	34	--	Good	--	Foll. 1-23 missing. Begins abruptly.
351	163	1445	Jyotisha	रमलग्रन्थ (शोधपत्र)	--	--	Paper	DN	"8.2""x4"""	"6.2""x2.6"""	13	35	1	--	Good	--	Only one folio numbered, 17 begins & ends abruptly.
352	159	1437+1548	Jyotisha	राजवल्लभ	--	--	Paper	DN	"9.7""x5.2"""	"8""x3.8"""	11	36	33	--	Fair	--	 Foll. 1-30 missing. Begins abruptly.
353	148	1068	Jyotisha	लग्नपत्रिका	--	--	Paper	DN	"8.1""x4.1"""	"7.6""x3.1"""	10	36	1	--	Good	shaka 1725	--
354	147	815	Jyotisha	लघुजातक	वराहमिहिर	--	Paper	DN	"9.9""x4.4"""	"8.5""x2.9"""	14	46	5	--	Good	--	--
355	188	587	Jyotisha	वासिष्ठी	वसिष्ठ	--	Paper	DN	"8.2""x4.6"""	"6.2""x3.6"""	12	20	17	नाथजी ओझा 	Good	--	Patron: भगवान् दवे
356	176	1158	Jyotisha	शिवालिखित	--	--	Paper	DN	"8.1""x4"""	"6.4""x3"""	11	32	4	--	Good	--	--
357	174	863	Jyotisha	शीघ्रबोध	काशीनाथ	--	Paper	DN	"10.9""x5.2"""	"9""x3.5"""	9	38	31	--	Good	--	--
358	175	1244	Jyotisha	शीघ्रबोध	काशीनाथ	--	Paper	DN	"8.3""x4.1"""	"6.5""x2.5"""	9	30	24	--	Good	--	Foll. 1-5,7 missing. Begins & Ends abruptly.
359	171	1137	Jyotisha	षट्पञ्चाशिका	पृथुयशस्	--	Paper	DN	"8.2""x3.9"""	"7.2""x2.7"""	10	32	4	--	Fair	--	Foll.  moth eaten; text slightly damaged.
360	172	1245	Jyotisha	षट्पञ्चाशिका	पृथुयशस्	--	Paper	DN	"8.4""x4"""	"6.5""x3"""	11	28	3	--	Good	--	Ends abruptly.
361	173	196	Jyotisha	षट्पञ्चाशिका सटीक 	पृथुयशस्	भट्टोत्पल	Paper	DN	"9.5""x6"""	"7.3""x4"""	11	25	5	--	Good	--	The ms. contains only the text but the colophons of the first and the last अध्याय mentions the com. also. Margins on all sides contain sentences introducing some verses of the text.
362	168	1470	Jyotisha	सङ्क्रान्तिफल	--	--	Paper	DN	"9.4""x4"""	"7""x2.6"""	12	32	6	--	Fair	--	Foll. 5-6 torn; text damaged; ends abruptly.
363	167	638	Jyotisha	सञ्ज्ञातन्त्र षोडशयोगाध्याय व्याख्या	--	विश्वनाथ दैवज्ञ	Paper	DN	"10.4""x4.6"""	"9""x3.7"""	14	42	16	हरिशङ्कर त्रिपाठी  	Fair	shaka 1640, V.S. 1775	F.1 moth eaten; text slightly damaged.
364	166	872	Jyotisha	सञ्ज्ञातन्त्र सटीक	नीलकण्ठ	विश्वनाथ  दैवज्ञ	Paper	DN	"11.8""x5.5"""	"9.1""x3.4"""	15	45	21	--	Good	--	Ends abruptly.
365	164	868	Jyotisha	समरसार सटीक	रामचन्द्र	भरत	Paper	DN	"10.8""x5.2"""	"8.5""x4"""	5	41	8	--	Good	--	Ends abruptly.
366	170	922	Jyotisha	सर्वतोभद्रमण्डल	--	--	Paper	DN	"9.9""x4.3"""	"7.7""x2.8"""	10	34	10	विश्वनाथ	Good	V.S. 1850	--
367	165	1468	Jyotisha	संवत्सरफल	--	--	Paper	DN	"8.2""x4.1"""	"6.5""x2.7"""	9	28	3	--	Fair	--	F.1 torn, text slightly damaged. Ends abruptly.
368	169	1475	Jyotisha	सारसमुच्चय	सारङ्गपाणि	--	Paper	DN	"8""x3.9"""	"6.2""x2.7"""	10	32	5	--	Fair	--	margins torn; text slightly damaged on F.4,5.
369	178	1181	Jyotisha	सुगमोपाय	--	--	Paper	DN	"8.4""x4.1"""	"6.8""x3.4"""	12	32	5	--	Good	shaka 1706	--
370	179	1081C	Jyotisha	सूर्यमन्त्रविधि	--	--	Paper	DN	"5.5""x3.7"""	"4.2""x2.2"""	9	18	2	--	Good	--	F.1 missing; begins abruptly.
371	180	1288B	Jyotisha	सूर्यारुणसंवाद 	--	--	Paper	DN	"8.5""x4.8"""	"6.7""x3.2"""	9	26	53	--	Poor	--	F. 1,8 missing, Begins & ends abruptly.  Folios torn, moth eaten; text damaged.
372	181	1055	Jyotisha	सूर्यारुणसंवाद (कर्मप्रकाश)	--	--	Paper	DN	"9.7""x4.2"""	"8.5""x3.3"""	8	26	13	--	Good	--	F.1-4 missing. Begins abruptly
373	177	1508	Jyotisha	स्त्रीजातक	हंसराज भट्ट	--	Paper	DN	"10.2""x4.9"""	"8.3""x3.4"""	12	32	14	--	Good	--	Foll. 1-2 missing. Begins & Ends abruptly.
374	182	1515	Jyotisha	स्वप्नाध्याय	बृहस्पति	--	Paper	DN	"5.5""x4.2"""	"4.2""x2.8"""	9	9	12	मेहता अम्बाराम सेवकराम	Fair	V.S. 1842	Foll. 1-8 missing. Begins abruptly. Patron: मेहता नथुराम वजेराम
375	183	1516	Jyotisha	स्वप्नाध्याय	--	--	Paper	DN	"5.5""x4.2"""	"4.2""x2.8"""	9	9	8	--	Good	--	Ends abruptly.
376	184	1187	Jyotisha	स्वरतत्त्वोदय	जीवनाथ	--	Paper	DN	"9.3""x4.3"""	"7.7""x2.8"""	8	30	14	--	Good	--	Text on one side on 2a,3a,4a,5a & 10a and charts on the other side of 2a,3a,10a.
377	185	1519	Jyotisha	स्वरोदय	--	--	Paper	DN	"9.2""x3.9"""	"7.5""x2.6"""	11	40	5	--	Fair	--	Edges torn; text damaged on 1,5. F. 3b has a big spot. Ends abruptly.
378	139	1321	Jyotisha	होरावृत्ति	भट्टोत्पल	--	Paper	DN	"10.5""x4.8"""	"8.8""x3"""	11	50	17	--	Good	--	F. 1-9 missing begins abruptly.
379	1523	544	Kavya	अन्योक्तिस्तबक	वंशिधरमिश्र	--	Paper	DN	"8""x4.7"""	"6.5""x3.5"""	12	26	10	बुद्धिशर्मा मिश्र	Good	V.S. 1727	--
380	1520	546	Kavya	अमरकशतम्	अमरक	--	Paper	DN	"5""x4"""	"2.7""x2.7"""	10	19	23	--	Good	--	F. 1-2 missing. Incomplete. Begins abruptly.
381	1521	965	Kavya	अमरुशतक	अमरु	--	Paper	DN	"9.4""x4.2"""	"7.8""x3"""	11	42	10	--	Good	--	Complete. The last folio is worm-eaten and the text is slightly damaged.
382	1524	286	Kavya	अश्वधाटिकाव्य [शिशुहितकरीसहिता]	जगन्नाथ पण्डित	योगेश्वर	Paper	DN	"6.5""x4.8"""	"5.7""x4.2"""	13	30	2	--	Good	--	Incomplete. Edges are torn. Ends abruptly.
383	1522	1465	Kavya	आनन्दलहरी [लोचनसहिता]	शङ्कर	रामकवि	Paper	DN	"9.2""x5.2"""	"7.5""x3.8"""	12	34	60	--	Good	--	Incomplete. Begins, ends abruptly. F. 1-28,30 missing. Edges are torn.
384	1583	1007	Kavya	एकश्लोक सटीक	--	--	Paper	DN	"9.2""x6.5"""	"7""x4.5"""	12	28	2	--	Poor	--	Complete. F. 2 is moth-eaten and the text is damaged. Folios are paginated.
385	1533	439	Kavya	किरातार्जुनीय	भारवि	मल्लिनाथ	Paper	DN	"10.8""x5.2"""	"8""x2.8"""	8	34	51	--	Good	--	Cantos 1-5 only. The text is in the middle of the commentary.
386	1534	503	Kavya	किरातार्जुनीय	भारवि	--	Paper	DN	"8.5""x3.5"""	"7""x2"""	7	32	56	--	Poor	--	Incomplete. F. 1-18, 26-38 are missing. The mss is very torn as also moth-eaten and writing damaged. Begins, ends abruptly.
387	1536	641	Kavya	किरातार्जुनीय	भारवि	--	Paper	DN	"8.4""x4.1"""	"6.4""x2.4"""	9	32	81	बालकृष्ण	Good	shaka 1650	Incomplete. There are  marginal notes. F. 15-27,34-44 missing. F. 28-33 and 45-53 are moth-eaten.
388	1535	549	Kavya	किरातार्जुनीय [I-V 23ab, VIII-Ix]	भारवि	--	Paper	DN	"8.3""x4.1"""	"6.5""x2.8"""	11	33	24	--	Good	--	Incomplete. A Different pagination after folio 16. the text actually breaks off after folio 16 and the other pages give different cantos VII-IX.
389	1538	1344	Kavya	किरातार्जुनीय [I]	भारवि	--	Paper	DN	"10.7""x4.8"""	"8.7""x2.7"""	8	32	2	--	Good	--	Incomplete. The pages are torn. 1-3 missing. The text is damaged. Begins abruptly.
390	1539	1345	Kavya	किरातार्जुनीय [IV]	भारवि	--	Paper	DN	"8.1""x4"""	"6""x2.3"""	6	28	3	--	Good	--	Incomplete. F. 1-3 missing. Begins, ends abruptly. Some notes are added in the margins and between the lines.
391	1537	1063	Kavya	किरातार्जुनीय [v]	भारवि	--	Paper	DN	"8""x3.9"""	"6.4""x2.2"""	6,7	32	6	--	Good	--	Complete.
392	1540	501	Kavya	कुमारसम्भव [I-VIII]	कालिदास	--	Paper	DN	"8.4""x4.1"""	"6.3""x2.1"""	8	36	46	बालकृष्ण	Good	shaka 1622	Incomplete.
393	1532	1062	Kavya	खण्डप्रशस्ति	हनुमत्	--	Paper	DN	"10.3""x4.4"""	"8.4""x3"""	15	42	10	--	Poor	--	Complete. All the folios are torn moth-eaten and the text is seriously damaged.
394	1529	555	Kavya	गीतगोविन्द	जयदेव	--	Paper	DN	"10.5""x5.5"""	"8.6""x4"""	15	40	25	--	Good	--	Incomplete. Edges torn. Canto 8,9,10 and a part of 11. The commentary can not be identified. Begins and Ends abruptly.
395	1530	860	Kavya	गीतगोविन्द	जयदेव	नारायण भट्ट	Paper	DN	"10.8""x5.2"""	"8.4""x3.8"""	9	48	66	--	Good	--	Complete. The text is in the middle and the Commentary is above and below it. There is पदद्योतिका टीका by नारायण भट्ट.
396	1528	247	Kavya	गीतगोविन्द [रसकदम्बकल्लोलिनीटीकासहित]	जयदेव	भगवद्दास	Paper	DN	"10.5""x5.5"""	"8.5""x4.3"""	15	40	137	घनश्याम	Good	shaka 1718	F. 1 and 2 are slightly torn and the text is slightly damaged.
397	1531	89	Kavya	गोस्वरूपवर्णन	हरिरायजी गोस्वामी	--	Paper	DN	"9.2""x4.5"""	"8.5""x2.7"""	8	36	3	--	Good	--	Complete. Edges torn.
398	1527	993	Kavya	द्रोपदीवस्त्रापहरण	गोवर्धन	--	Paper	DN	"10""x4.5"""	"8.2""x3.2"""	10	30	7	सुन्दरजी	Poor	--	The text is damaged on F. 2 which has a torn corner and F. 6 which has a hole in the midst. Complete.
399	1551	644	Kavya	नलोदय	रविदेव	गणेश	Paper	DN	"8.6""x4"""	"6""x2.8"""	9	24	20	विठ्ठल	Good	shaka 1620	Incomplete. There are margianl notes on many folios. Edges torn.
400	1552	1381	Kavya	नलोदय	--	गणेश रामदेव	Paper	DN	"8.6""x3.4"""	"7""x2"""	9	38	30,31	विठ्ठल	Good	shaka 1620	Incomplete. Begins abruplty F. 1-29 missing.
401	1553	498	Kavya	नलोदयाख्यकाव्यदीपिका	गणेशदेव	--	Paper	DN	"8.5""x3.2"""	"7""x2.2"""	9	38	29	--	Good	--	Incomplete. Canto I & a part of IInd only. Ends abruptly.
402	1546	502	Kavya	नैषधकाव्य	 श्रीहर्ष	--	Paper	DN	"8.6""x3.3"""	"6.8""x2.2"""	10	36	28	--	Good	--	Incomplete. The first four folios are torn in the middle and writing is damaged. Begins, ends abruptly.
403	1547	876	Kavya	नैषधटीका	 श्रीहर्ष	नारायण	Paper	DN	"12.2""x4.2"""	"9.5""x2.7"""	8,11	50,55	18	--	Good	--	Incomplete. Edges are torn. Different hand-writing on differernt folios. Ends abruptly.
404	1544	232	Kavya	नैषधीय [II]	 श्रीहर्ष	--	Paper	DN	"8""x3.7"""	"6""x2.2"""	5	23	9	--	Good	--	Incomplete. Ends abruptly. (II-1 to 86)
405	1545	438	Kavya	नैषधीयप्रकाश	 श्रीहर्ष	नारायण पण्डित	Paper	DN	"11.2""x5.5"""	"9.3""x4.3"""	13	55	64	हंसराज	Good	--	Incomplete. F. 1-3 & 29-30 torn, and the text is slightly damaged.
406	1548	910	Kavya	नैषधीयभावद्योतनिका	शेष रामचन्द्र	--	Paper	DN	"10.5""x4.8"""	"8.2""x3"""	10	36	53	--	Good	--	Incomplete. Begins, ends abruptly. F. 1 missing.
407	1549	1343B	Kavya	नैषधीयभावद्योतनिका	शेष रामचन्द्र	--	Paper	DN	"10.2""x4.4"""	"8.5""x2.9"""	13	46	69	--	Good	--	Incomplete. Begins, ends abruptly.
408	1550	1378+1379	Kavya	नैषधीयभावद्योतनिका	शेष रामचन्द्र	--	Paper	DN	"9.8""x4.3"""	"8.4""x3.5"""	17	52	32	--	Good	--	Incomplete. Edges torn and the text is slightly damaged on f. 2 as also on folio 26. Ends abruptly.
409	1554	1346	Kavya	परालीला	--	--	Paper	DN	"9.5""x4.6"""	"7.7""x2.9"""	9	35	4	--	Good	--	Incomplete. Edges torn. Ends abruptly.
410	1555	78	Kavya	प्रश्नोत्तरकाव्य	जिनवल्लभसूरि	पुण्यसागर	Paper	DN	"10.4""x4.4"""	"8.5""x3.4"""	17	53	28	भक्तिविशाल	Good	V.S. 1640	Complete.
411	1525	1261	Kavya	भामिनीविलास [१-५४-१०१]	जगन्नाथ	--	Paper	DN	"8.2""x4"""	"7.8""x3"""	13	38	3	--	Good	--	Incomplete. Begins abruptly.
412	1526	637	Kavya	भावशत	रजा नागराज	--	Paper	DN	"9.5""x3.5"""	"7.7""x2.6"""	8	39	15	--	Good	--	F. 1 and 15 are torn on border.
413	1541	859	Kavya	मेघदूत	कालिदास	--	Paper	DN	"9.9""x5.4"""	"8""x3.4"""	9	38	14	--	Good	V.S. 1709	Complete.
414	1542	1369+1370	Kavya	मेघदूत	कालिदास	--	Paper	DN	"8.4""x4.2"""	"6.6""x2.5"""	10	28	9	--	Good	--	Incomplete. F. 1-3, 10-12 missing. Edges are torn. The text is damged. Begins abruptly.
415	1543	354	Kavya	मेघदूत [सञ्जीवनी]	कालिदास	मल्लिनाथ	Paper	DN	"9.8""x4"""	"7.7""x2.8"""	10	35	65	--	Good	V.S. 1704	Complete. Edges torn.
416	1561	454	Kavya	रघुवंश	कालिदास	मल्लिनाथ	Paper	DN	"10.2""x5.2"""	"8.2""x3.5"""	11	35	141	--	Good	--	Incomplete. Cantos 4 and 14-19.
417	1562	500	Kavya	रघुवंश	कालिदास	--	Paper	DN	"8.5""x3.9"""	"6.5""x2.7"""	10	33	121	बालकृष्ण	Good	shaka 1622	Incomplete. F. 24-31 missing.
418	1563	567A	Kavya	रघुवंश [II]	कालिदास	मल्लिनाथ	Paper	DN	"10.4""x4.4"""	"8.9""x3.8"""	irregular	irregular	26	--	Fair	--	--
419	1559	202	Kavya	रघुवंश [III] [सञ्जीवनीसहित]	कालिदास	मल्लिनाथ	Paper	DN	"12""x7.5"""	"8.5""x5"""	11	38	22	--	Good	--	Incomplete. Canto III only. F. 1 missing Begins abruptly.
420	1560	223	Kavya	रघुवंश [III] [सञ्जीवनीसहित]	कालिदास	मल्लिनाथ	Paper	DN	"11.5""x5.5"""	--	--	--	9	--	Good	--	Incomplete. Edges torn. Begins, ends abruptly.
421	1567	1433	Kavya	रघुवंश [IV]	कालिदास	मल्लिनाथ	Paper	DN	"8.2""x4"""	"6.5""x2.4"""	7	40	14	--	Good	--	Incomplete. F. 1-13 missing. Begins abruptly.
422	1569	1435	Kavya	रघुवंश [IV]	कालिदास	--	Paper	DN	"8.2""x4"""	"6.4""x2.8"""	10	30	5	--	Good	--	Incomplete. Ends abruptly. There are some marginal notes.
423	1564	567B	Kavya	रघुवंश [IV] [सञ्जीवनीसहित]	कालिदास	मल्लिनाथ	Paper	DN	"12""x4.3"""	--	11	53	14	--	Good	--	Complete. Folios are worm-eaten. The text is slightly damgaed.
